customer_id,age,income_lpa,occupation,city_tier,education,marital_status,dependents,sip_amount,sip_tenure_months,sip_frequency,fund_category,number_of_sips,missed_payments,delayed_payments,consecutive_missed,payment_failure_rate,portfolio_return_pct,benchmark_return_pct,relative_return,nav_volatility,market_downturn_flag,app_logins_last_3m,support_calls_last_6m,portfolio_reviews_last_yr,grievances_raised,email_open_rate,last_login_days_ago,credit_score,existing_loans,loan_emi_pct_income,savings_rate_pct,churn
CUST05853,32,2.5,Salaried,1,Professional,Married,4,2000,85,Quarterly,Equity,5,2,1,2,0.164,29.19,12.45,16.74,24.56,0,4,5,9,2,0.342,116,760,3,17.82,14.59,0
CUST05854,51,7.47,Salaried,1,Professional,Married,1,1000,54,Monthly,Debt,3,1,0,0,0.33,9.64,13.01,-3.37,12.42,0,1,2,1,3,0.837,2,834,4,14.01,12.51,0
CUST05855,39,17.28,Salaried,1,Post-Graduate,Single,1,3000,27,Monthly,Debt,4,1,0,1,0.37,4.45,16.25,-11.8,21.67,0,16,0,11,3,0.709,19,845,0,13.97,9.32,0
CUST05856,47,15.19,Business,3,Post-Graduate,Married,0,500,94,Quarterly,Equity,5,2,0,1,0.211,20.94,12.96,7.98,21.48,1,21,2,4,3,0.516,21,790,0,26.36,20.69,1
CUST05857,42,4.09,Salaried,2,Graduate,Married,1,500,94,Monthly,Equity,2,2,0,0,0.098,1.31,9.66,-8.35,13.43,0,12,2,4,0,0.154,89,842,3,9.13,42.48,1
CUST05858,37,8.6,Student,3,Post-Graduate,Married,1,7500,86,Quarterly,Debt,4,1,1,2,0.146,16.16,11.88,4.28,15.24,0,1,3,0,2,0.196,54,752,2,17.06,6.67,0
CUST05859,36,2.5,Salaried,1,Graduate,Married,4,7500,92,Monthly,Equity,4,2,0,1,0.011,13.34,5.61,7.73,11.86,0,25,2,5,2,0.51,80,793,3,5.33,27.51,0
CUST05860,51,2.75,Salaried,1,Post-Graduate,Single,1,2000,43,Monthly,Debt,3,1,1,3,0.17,4.57,15.0,-10.43,21.58,0,15,4,8,0,0.176,178,823,2,36.47,26.0,1
CUST05861,44,3.21,Salaried,1,Graduate,Married,0,25000,100,Monthly,Equity,3,0,2,1,0.047,9.73,12.67,-2.94,7.47,0,3,8,5,0,0.418,135,805,2,21.19,33.7,0
CUST05862,47,7.1,Salaried,3,Post-Graduate,Married,3,2000,100,Monthly,Equity,1,0,1,3,0.066,13.05,13.97,-0.92,4.62,0,26,7,6,2,0.449,100,748,3,9.73,31.04,0
CUST05863,46,7.27,Self-Employed,1,Graduate,Married,3,7500,14,Monthly,Hybrid,3,0,1,3,0.318,6.15,8.48,-2.33,28.26,1,13,6,3,0,0.563,97,685,3,13.43,34.83,1
CUST05864,30,9.01,Salaried,3,Graduate,Married,4,3000,55,Monthly,Hybrid,2,1,0,1,0.258,9.18,11.22,-2.04,12.5,1,19,6,6,0,0.34,5,703,1,10.8,21.32,1
CUST05865,61,10.65,Self-Employed,2,Post-Graduate,Married,3,2000,102,Quarterly,Equity,2,0,1,1,0.112,13.03,-0.11,13.14,7.7,0,20,8,5,0,0.577,42,576,4,23.6,17.12,0
CUST05866,46,6.65,Self-Employed,3,Professional,Single,1,2000,48,Monthly,Equity,5,2,1,1,0.047,15.83,7.97,7.86,23.5,0,18,4,8,3,0.43,63,680,3,16.59,33.26,1
CUST05867,52,8.14,Salaried,2,Graduate,Married,3,2000,43,Monthly,Equity,4,0,1,3,0.239,-2.94,6.29,-9.23,8.1,0,12,8,11,0,0.152,21,703,0,33.11,13.62,0
CUST05868,59,3.62,Salaried,2,Post-Graduate,Married,4,5000,81,Monthly,Equity,1,2,0,1,0.006,10.05,9.62,0.43,22.94,0,4,5,11,1,0.581,30,833,4,15.49,11.42,0
CUST05869,61,2.62,Salaried,1,Professional,Married,4,500,14,Monthly,Debt,2,2,2,2,0.115,4.83,8.94,-4.11,20.26,0,30,7,5,3,0.355,96,601,2,18.99,18.14,0
CUST05870,50,2.5,Salaried,2,Post-Graduate,Married,2,10000,28,Monthly,Index,3,1,1,3,0.131,21.29,14.25,7.04,15.79,0,3,3,11,1,0.15,19,619,0,33.03,26.07,0
CUST05871,55,10.6,Business,2,Post-Graduate,Married,1,2000,25,Monthly,Hybrid,4,1,1,0,0.087,10.07,9.97,0.1,10.32,0,6,0,4,1,0.389,50,804,2,5.77,28.76,0
CUST05872,42,6.65,Salaried,1,Graduate,Single,0,3000,110,Quarterly,Equity,5,1,0,2,0.031,9.01,15.95,-6.94,14.58,0,15,3,9,0,0.303,60,676,1,32.19,20.13,0
CUST05873,53,2.5,Salaried,3,Graduate,Married,1,2000,31,Quarterly,Equity,3,0,1,0,0.274,21.94,1.06,20.88,10.72,0,27,0,5,3,0.086,13,594,3,6.34,23.41,0
CUST05874,35,7.75,Self-Employed,1,Graduate,Married,2,15000,10,Monthly,Equity,3,0,2,2,0.069,0.88,14.05,-13.17,15.31,0,29,3,6,0,0.177,33,731,2,17.13,15.26,0
CUST05875,52,3.0,Salaried,1,Others,Divorced,4,1000,64,Monthly,Hybrid,1,1,0,2,0.052,11.21,14.47,-3.26,16.31,0,12,5,12,3,0.202,163,824,1,12.22,21.43,0
CUST05876,25,14.64,Retired,2,Graduate,Single,2,2000,108,Monthly,Equity,5,0,1,0,0.173,6.3,18.71,-12.41,6.07,0,10,1,2,3,0.652,129,598,2,7.72,38.6,0
CUST05877,61,5.68,Business,2,Graduate,Married,3,5000,10,Monthly,ELSS,2,1,0,1,0.089,26.08,2.14,23.94,14.24,0,0,5,9,2,0.174,108,789,0,28.23,24.3,1
CUST05878,32,10.73,Business,1,Graduate,Single,3,2000,66,Monthly,Hybrid,4,1,1,0,0.091,3.11,3.2,-0.09,12.56,0,13,6,9,0,0.517,0,568,3,12.09,21.25,1
CUST05879,50,12.36,Self-Employed,3,Professional,Single,2,3000,118,Monthly,Equity,5,1,0,3,0.123,10.8,12.51,-1.71,20.41,0,17,6,1,0,0.654,171,627,2,1.74,22.56,1
CUST05880,22,4.18,Salaried,1,Graduate,Single,3,500,81,Monthly,Equity,4,0,0,3,0.055,9.63,7.61,2.02,20.14,0,10,0,3,1,0.148,133,834,4,18.59,38.04,0
CUST05881,28,8.3,Salaried,2,Professional,Married,4,10000,71,Monthly,Equity,3,0,0,3,0.026,9.87,11.33,-1.46,18.14,0,27,7,7,2,0.645,143,585,0,4.25,21.37,0
CUST05882,64,10.21,Business,1,Graduate,Married,3,10000,115,Quarterly,Debt,3,2,2,2,0.358,21.12,11.72,9.4,9.77,1,8,8,1,0,0.341,60,568,1,7.64,39.1,0
CUST05883,57,8.46,Salaried,1,Professional,Single,3,1000,10,Monthly,Index,3,1,0,3,0.156,15.51,14.76,0.75,22.34,1,19,2,1,0,0.399,143,563,0,4.02,25.66,1
CUST05884,31,9.44,Salaried,2,Professional,Divorced,3,5000,116,Annual,Debt,1,0,2,0,0.109,10.9,14.95,-4.05,16.83,0,5,8,7,3,0.578,74,716,1,24.37,19.88,1
CUST05885,27,2.68,Self-Employed,3,Graduate,Single,4,1000,24,Monthly,Debt,5,1,1,1,0.039,16.16,16.65,-0.49,11.83,1,0,1,6,2,0.205,35,678,4,14.49,20.9,1
CUST05886,57,10.22,Business,2,Others,Married,3,15000,103,Monthly,Equity,2,0,2,1,0.171,10.85,12.99,-2.14,18.35,0,18,9,6,1,0.194,41,648,0,6.93,20.01,1
CUST05887,64,6.06,Self-Employed,1,Others,Divorced,0,1000,91,Monthly,Debt,3,2,2,0,0.097,-0.83,5.47,-6.3,15.25,0,14,5,4,2,0.341,51,844,1,7.58,16.57,0
CUST05888,29,9.4,Salaried,1,Graduate,Married,1,2000,93,Quarterly,ELSS,1,0,0,2,0.04,12.62,19.62,-7.0,15.72,0,1,1,5,0,0.567,99,823,3,10.44,23.96,0
CUST05889,50,11.68,Retired,3,Post-Graduate,Married,1,10000,50,Monthly,Equity,5,1,0,0,0.008,33.05,21.64,11.41,16.29,0,22,7,5,2,0.272,129,658,4,3.8,33.09,0
CUST05890,34,10.68,Salaried,1,Post-Graduate,Married,4,2000,70,Monthly,Debt,4,2,1,0,0.051,16.62,10.76,5.86,10.57,0,14,7,1,0,0.387,92,625,0,31.1,27.69,1
CUST05891,54,9.39,Student,2,Professional,Single,0,15000,66,Monthly,Index,3,1,1,2,0.045,2.62,11.9,-9.28,4.91,0,12,7,5,0,0.619,106,602,1,6.82,25.1,0
CUST05892,39,10.57,Salaried,1,Post-Graduate,Married,1,5000,29,Monthly,Debt,3,0,1,1,0.083,-4.19,15.35,-19.54,13.37,1,11,9,9,2,0.433,94,771,0,11.1,20.29,1
CUST05893,27,10.75,Retired,1,Post-Graduate,Divorced,3,3000,117,Monthly,Hybrid,2,1,0,2,0.081,3.33,7.03,-3.7,5.88,0,12,3,0,3,0.053,103,827,3,1.6,22.67,1
CUST05894,35,13.98,Retired,1,Graduate,Married,2,1000,54,Monthly,ELSS,3,1,1,0,0.051,3.16,18.2,-15.04,14.08,0,5,4,4,3,0.568,141,802,3,15.06,36.5,0
CUST05895,45,7.86,Salaried,1,Professional,Married,0,5000,90,Monthly,Debt,1,1,1,3,0.132,11.54,10.75,0.79,20.67,1,27,9,7,3,0.434,87,696,1,16.96,20.89,1
CUST05896,56,8.66,Business,2,Graduate,Single,3,5000,71,Monthly,Equity,2,1,0,0,0.168,23.03,4.58,18.45,5.63,0,17,9,11,2,0.237,133,591,3,18.42,22.68,0
CUST05897,22,11.73,Salaried,2,Post-Graduate,Married,0,3000,10,Quarterly,Equity,4,0,0,2,0.174,3.93,11.58,-7.65,19.43,0,26,3,12,1,0.679,92,669,2,5.87,16.51,0
CUST05898,63,6.04,Salaried,3,Graduate,Married,0,3000,31,Monthly,Equity,2,1,2,1,0.036,7.18,9.41,-2.23,20.62,0,13,3,8,2,0.4,103,669,0,11.78,38.45,0
CUST05899,49,2.66,Salaried,1,Professional,Single,4,5000,119,Monthly,ELSS,4,0,1,1,0.316,16.87,9.28,7.59,14.24,0,7,7,2,1,0.188,104,556,3,24.2,16.43,1
CUST05900,59,9.97,Self-Employed,2,Professional,Divorced,2,3000,74,Monthly,Hybrid,4,1,1,0,0.03,8.65,6.33,2.32,14.84,0,0,6,7,2,0.286,80,552,0,8.17,10.34,0
CUST05901,61,7.18,Salaried,2,Graduate,Single,2,5000,44,Quarterly,Hybrid,2,2,0,0,0.069,16.92,8.95,7.97,16.8,0,8,9,2,2,0.568,38,645,1,18.08,29.56,1
CUST05902,28,3.17,Self-Employed,1,Professional,Married,0,3000,69,Monthly,Equity,2,1,2,1,0.037,7.34,20.18,-12.84,13.21,0,18,3,2,2,0.071,111,682,2,0.83,30.61,0
CUST05903,26,10.0,Student,1,Professional,Single,0,25000,65,Monthly,Hybrid,4,0,0,0,0.151,8.23,4.59,3.64,13.86,0,8,1,3,1,0.376,145,555,1,30.05,14.16,0
CUST05904,55,13.72,Business,1,Graduate,Married,1,5000,87,Monthly,Debt,1,2,2,0,0.188,10.37,7.76,2.61,20.59,0,9,7,6,2,0.167,166,650,3,9.92,22.36,0
CUST05905,30,2.5,Salaried,1,Graduate,Married,1,1000,112,Monthly,Equity,2,0,2,1,0.042,10.66,9.65,1.01,9.52,0,30,1,4,1,0.352,24,750,1,10.15,19.58,1
CUST05906,28,12.09,Self-Employed,2,Graduate,Married,3,20000,77,Monthly,Equity,3,0,0,1,0.053,-1.71,10.52,-12.23,13.93,0,17,0,4,3,0.248,35,765,3,1.21,15.72,1
CUST05907,42,2.5,Salaried,1,Graduate,Married,1,25000,20,Monthly,Hybrid,2,0,2,2,0.047,9.99,4.54,5.45,11.55,0,4,8,12,0,0.473,52,730,1,35.88,40.22,1
CUST05908,61,6.4,Salaried,2,Professional,Married,4,50000,105,Monthly,ELSS,4,0,2,0,0.036,13.99,9.61,4.38,16.73,0,25,5,5,2,0.24,119,582,2,15.25,31.24,0
CUST05909,56,15.36,Retired,2,Graduate,Married,1,2000,19,Monthly,Debt,1,0,0,1,0.011,5.98,7.61,-1.63,8.13,0,10,7,10,2,0.407,120,682,4,13.99,32.66,0
CUST05910,44,6.69,Student,2,Post-Graduate,Married,1,2000,52,Monthly,Equity,1,0,0,1,0.346,14.14,20.34,-6.2,18.73,0,2,5,7,0,0.275,74,722,2,29.32,9.46,0
CUST05911,30,8.36,Salaried,1,Graduate,Single,0,500,30,Monthly,ELSS,1,0,1,1,0.291,16.37,8.66,7.71,10.31,0,13,6,12,2,0.425,23,550,3,6.07,10.31,1
CUST05912,36,11.05,Salaried,2,Graduate,Single,4,10000,71,Monthly,ELSS,2,1,0,3,0.319,12.43,12.35,0.08,15.66,0,18,6,8,3,0.189,125,566,0,18.98,39.19,0
CUST05913,51,2.5,Salaried,2,Post-Graduate,Married,3,5000,114,Quarterly,Hybrid,2,0,2,0,0.088,6.73,14.8,-8.07,10.1,0,11,6,8,1,0.232,20,599,0,22.23,32.54,0
CUST05914,28,8.29,Salaried,3,Graduate,Single,2,2000,74,Monthly,Hybrid,4,0,1,1,0.077,0.3,11.37,-11.07,11.79,0,7,7,10,0,0.26,160,632,2,23.37,11.58,1
CUST05915,44,8.26,Salaried,1,Professional,Single,4,1000,4,Quarterly,Equity,2,0,0,2,0.233,15.27,16.69,-1.42,9.99,0,1,1,2,2,0.358,42,723,2,11.31,32.41,0
CUST05916,22,15.45,Salaried,1,Graduate,Single,3,10000,44,Monthly,Hybrid,3,2,0,1,0.017,16.55,12.47,4.08,11.76,1,13,7,9,3,0.262,90,573,4,34.19,32.89,1
CUST05917,35,3.06,Salaried,3,Post-Graduate,Single,2,2000,31,Monthly,ELSS,5,0,1,2,0.35,25.76,24.53,1.23,16.4,0,24,9,3,2,0.38,1,834,0,40.66,21.68,1
CUST05918,32,6.47,Salaried,1,Professional,Married,4,5000,81,Monthly,Hybrid,1,1,2,1,0.159,-2.17,14.63,-16.8,21.77,0,4,8,7,1,0.302,173,663,0,12.27,10.45,0
CUST05919,51,4.29,Business,1,Post-Graduate,Single,1,1000,48,Monthly,Index,3,1,2,2,0.311,21.69,15.75,5.94,6.36,0,23,4,1,1,0.582,7,680,3,9.07,22.71,0
CUST05920,61,3.86,Business,3,Post-Graduate,Married,3,1000,41,Monthly,Equity,4,2,0,1,0.032,19.77,12.02,7.75,16.43,0,24,3,6,3,0.272,21,631,4,16.68,18.13,0
CUST05921,28,12.51,Self-Employed,2,Graduate,Divorced,2,2000,114,Monthly,Equity,3,2,1,1,0.139,12.31,5.45,6.86,12.46,0,10,1,0,1,0.647,93,629,4,7.62,10.2,1
CUST05922,56,8.11,Salaried,2,Professional,Married,2,2000,94,Monthly,Index,2,2,2,1,0.142,19.42,21.4,-1.98,17.37,0,1,0,10,1,0.388,21,846,4,11.43,28.08,0
CUST05923,50,5.78,Business,1,Post-Graduate,Single,3,2000,66,Monthly,ELSS,1,2,2,1,0.094,11.32,10.83,0.49,18.03,0,8,3,9,0,0.44,167,606,2,13.78,26.47,1
CUST05924,63,5.93,Salaried,1,Professional,Married,2,3000,110,Monthly,Equity,2,2,0,3,0.01,11.91,12.97,-1.06,9.59,0,6,6,11,1,0.424,141,671,4,13.52,30.63,0
CUST05925,61,5.75,Retired,1,Graduate,Married,4,2000,86,Monthly,ELSS,4,1,0,3,0.075,1.88,20.02,-18.14,15.63,0,30,2,1,1,0.496,101,635,1,22.94,16.23,0
CUST05926,26,6.1,Salaried,3,Graduate,Married,3,15000,32,Monthly,Equity,3,2,1,1,0.121,7.37,22.04,-14.67,11.08,0,20,0,7,0,0.302,18,782,1,33.47,21.9,0
CUST05927,53,2.94,Retired,2,Graduate,Married,2,5000,45,Monthly,Debt,5,0,0,1,0.076,14.55,12.03,2.52,13.98,0,23,6,1,2,0.563,142,554,3,10.66,17.33,0
CUST05928,47,6.97,Salaried,2,Graduate,Married,4,500,72,Monthly,Equity,5,1,0,1,0.03,9.47,16.14,-6.67,19.61,0,21,4,6,2,0.484,87,632,0,17.19,26.27,0
CUST05929,26,6.56,Business,3,Graduate,Married,4,2000,44,Monthly,ELSS,5,0,1,1,0.144,4.08,5.41,-1.33,18.53,1,21,4,10,1,0.721,142,792,3,24.47,24.4,0
CUST05930,33,4.97,Salaried,3,Graduate,Single,2,3000,104,Monthly,Index,3,0,2,0,0.096,8.06,13.52,-5.46,14.08,0,25,4,0,2,0.49,114,550,1,26.23,6.68,0
CUST05931,61,8.62,Business,1,Graduate,Single,1,3000,50,Monthly,Equity,2,1,1,0,0.101,10.21,12.0,-1.79,18.94,0,12,8,9,3,0.229,82,763,0,13.33,13.6,0
CUST05932,45,8.96,Self-Employed,2,Graduate,Married,4,5000,71,Monthly,ELSS,1,1,2,2,0.244,20.01,15.87,4.14,15.39,1,27,5,1,0,0.263,96,565,4,13.45,14.87,0
CUST05933,36,5.77,Salaried,2,Graduate,Single,3,7500,10,Monthly,Equity,3,1,2,0,0.111,18.96,0.2,18.76,9.8,0,15,1,7,2,0.618,6,653,0,2.43,25.18,0
CUST05934,35,7.42,Business,3,Professional,Married,1,5000,52,Monthly,Index,3,1,1,0,0.062,8.46,14.02,-5.56,16.12,0,7,5,4,2,0.187,126,785,0,6.86,20.79,0
CUST05935,58,16.63,Salaried,3,Others,Single,2,2000,38,Quarterly,ELSS,3,1,0,1,0.074,6.77,15.29,-8.52,12.62,0,11,1,12,1,0.412,64,675,2,27.71,4.67,0
CUST05936,34,16.48,Self-Employed,3,Graduate,Single,3,1000,84,Monthly,Hybrid,2,0,1,1,0.01,16.38,11.29,5.09,18.11,0,28,7,8,0,0.577,49,649,0,32.21,22.86,0
CUST05937,28,3.78,Salaried,2,Graduate,Single,3,500,106,Monthly,Equity,4,1,0,1,0.049,4.45,9.98,-5.53,16.79,0,23,3,12,1,0.405,163,703,1,0.86,27.11,0
CUST05938,46,4.34,Business,1,Graduate,Married,3,1000,50,Quarterly,Equity,1,0,2,1,0.353,15.54,9.06,6.48,12.01,0,25,9,11,3,0.464,8,823,0,1.12,19.72,0
CUST05939,64,3.76,Business,2,Professional,Single,3,3000,6,Monthly,Debt,1,0,1,0,0.084,20.63,8.64,11.99,7.82,0,13,9,7,2,0.371,65,615,4,12.97,25.77,0
CUST05940,29,12.23,Salaried,2,Others,Single,0,500,59,Monthly,Equity,1,1,0,0,0.132,22.79,11.51,11.28,17.45,0,21,3,11,3,0.35,133,782,1,12.08,30.34,1
CUST05941,32,6.41,Business,2,Graduate,Married,1,2000,53,Monthly,Equity,1,0,2,2,0.071,3.47,6.6,-3.13,17.05,1,7,1,7,1,0.537,15,670,0,5.53,25.92,0
CUST05942,42,8.96,Retired,2,Graduate,Married,2,500,120,Monthly,Hybrid,3,1,2,1,0.084,11.81,18.68,-6.87,17.77,1,5,5,8,1,0.082,36,763,0,16.88,18.83,0
CUST05943,30,15.99,Self-Employed,2,Graduate,Single,1,10000,22,Monthly,Equity,3,1,1,3,0.1,10.52,6.49,4.03,13.74,0,15,8,10,3,0.486,73,650,0,34.03,19.58,1
CUST05944,49,7.96,Salaried,2,Graduate,Divorced,3,2000,47,Quarterly,Debt,5,0,0,2,0.11,-2.38,10.59,-12.97,13.32,1,22,9,9,3,0.132,172,842,0,18.82,9.09,0
CUST05945,32,10.82,Salaried,3,Graduate,Single,1,5000,8,Monthly,Equity,4,2,2,0,0.144,14.34,14.33,0.01,12.12,0,13,4,0,0,0.549,69,791,3,4.04,17.67,0
CUST05946,27,10.08,Salaried,2,Post-Graduate,Married,3,10000,110,Monthly,Equity,5,1,0,0,0.393,9.86,2.58,7.28,23.99,1,24,3,7,1,0.305,63,637,2,16.03,25.33,0
CUST05947,33,5.65,Salaried,3,Graduate,Married,2,10000,94,Monthly,Debt,1,0,2,1,0.15,8.48,7.75,0.73,10.87,0,6,9,12,1,0.235,87,838,1,16.44,39.57,0
CUST05948,62,12.24,Salaried,2,Graduate,Married,2,7500,90,Monthly,Hybrid,5,0,1,2,0.062,10.35,10.42,-0.07,13.41,0,21,1,1,1,0.232,81,620,2,18.85,31.57,0
CUST05949,62,4.6,Business,2,Professional,Single,0,5000,75,Monthly,Equity,2,0,1,2,0.014,7.75,13.57,-5.82,19.44,0,18,1,0,0,0.321,50,838,2,6.0,30.39,0
CUST05950,43,13.36,Self-Employed,2,Professional,Married,3,2000,52,Monthly,Equity,2,2,1,0,0.182,5.69,7.05,-1.36,24.78,0,6,3,2,3,0.406,101,840,4,34.93,22.78,0
CUST05951,39,5.65,Self-Employed,2,Graduate,Married,1,3000,95,Monthly,Hybrid,3,2,2,3,0.042,16.6,3.97,12.63,17.51,0,15,1,10,3,0.543,99,550,0,8.99,14.28,0
CUST05952,57,6.09,Salaried,3,Professional,Married,4,3000,109,Monthly,Debt,3,2,0,0,0.098,9.76,13.26,-3.5,3.1,0,14,8,7,3,0.234,85,699,0,20.63,36.22,0
CUST05953,30,3.65,Salaried,1,Graduate,Single,4,5000,23,Monthly,Equity,1,0,0,3,0.079,19.36,20.53,-1.17,9.3,1,12,0,11,3,0.469,75,607,4,27.61,30.18,0
CUST05954,50,4.3,Business,3,Graduate,Single,0,2000,20,Monthly,Debt,1,0,0,3,0.03,15.51,14.18,1.33,14.34,0,19,9,5,1,0.437,132,831,0,31.09,13.06,0
CUST05955,51,6.29,Self-Employed,3,Graduate,Married,0,1000,78,Monthly,Equity,5,2,2,0,0.332,15.94,9.94,6.0,20.41,1,19,3,4,1,0.278,50,722,0,9.81,24.76,0
CUST05956,52,2.5,Retired,2,Graduate,Married,1,500,115,Monthly,Equity,3,1,0,1,0.024,-1.19,10.44,-11.63,26.38,0,3,3,1,3,0.625,148,591,4,27.22,18.62,1
CUST05957,31,7.07,Self-Employed,1,Graduate,Married,1,3000,79,Monthly,Hybrid,5,2,1,1,0.175,10.1,10.96,-0.86,12.31,0,2,0,5,2,0.313,121,557,0,9.93,7.39,1
CUST05958,52,5.97,Salaried,1,Post-Graduate,Single,4,10000,86,Quarterly,ELSS,4,0,0,3,0.121,16.77,8.63,8.14,6.37,0,21,9,0,0,0.461,94,830,0,28.0,9.73,0
CUST05959,48,11.16,Self-Employed,1,Professional,Married,0,5000,41,Monthly,Equity,1,1,2,2,0.107,20.48,14.42,6.06,11.97,0,2,0,6,1,0.813,67,772,4,11.48,9.43,0
CUST05960,59,9.69,Business,1,Graduate,Single,1,2000,67,Monthly,Hybrid,2,0,2,0,0.165,10.41,11.96,-1.55,14.98,1,2,7,0,2,0.683,31,849,0,11.69,7.22,0
CUST05961,29,5.17,Salaried,1,Graduate,Married,0,15000,20,Monthly,Equity,1,0,1,1,0.046,1.28,5.7,-4.42,9.22,0,26,7,4,0,0.352,32,772,3,18.17,32.27,0
CUST05962,48,6.17,Self-Employed,3,Graduate,Married,4,5000,55,Monthly,Hybrid,5,0,2,2,0.386,21.11,12.32,8.79,21.74,1,14,7,11,0,0.171,41,677,1,37.19,29.6,0
CUST05963,57,7.06,Salaried,2,Graduate,Married,3,10000,107,Monthly,ELSS,2,1,1,3,0.231,4.11,15.53,-11.42,12.54,0,14,9,7,1,0.18,57,781,4,29.48,12.98,0
CUST05964,33,13.94,Salaried,3,Professional,Single,2,7500,112,Monthly,ELSS,4,0,0,2,0.042,-3.42,12.27,-15.69,16.03,0,17,7,10,0,0.284,34,742,3,7.27,23.84,0
CUST05965,53,4.71,Salaried,2,Graduate,Single,4,5000,72,Monthly,Equity,3,0,2,3,0.106,10.49,10.99,-0.5,14.46,1,3,4,3,2,0.331,123,554,0,5.12,20.8,0
CUST05966,26,5.12,Self-Employed,2,Post-Graduate,Married,1,15000,98,Monthly,Equity,4,0,1,2,0.02,9.61,5.44,4.17,20.15,0,22,4,1,3,0.408,177,743,1,13.69,16.92,0
CUST05967,52,3.49,Business,3,Post-Graduate,Married,1,3000,56,Monthly,Equity,3,2,1,0,0.135,19.87,22.56,-2.69,17.24,0,12,3,3,0,0.897,96,794,0,14.69,30.82,0
CUST05968,48,2.5,Salaried,1,Professional,Married,3,7500,67,Quarterly,Equity,5,0,0,3,0.09,18.7,9.38,9.32,12.01,0,30,1,0,0,0.274,145,703,2,14.03,14.81,0
CUST05969,30,9.23,Business,2,Graduate,Married,4,2000,45,Monthly,Equity,5,2,1,3,0.244,6.12,9.34,-3.22,16.73,0,22,3,2,1,0.706,53,801,2,27.04,21.88,1
CUST05970,24,8.81,Business,3,Graduate,Single,3,15000,99,Monthly,Equity,2,2,2,1,0.008,1.95,7.96,-6.01,17.7,1,14,3,7,0,0.423,109,805,4,7.32,17.86,1
CUST05971,54,13.13,Salaried,3,Graduate,Married,0,7500,9,Monthly,Hybrid,1,2,2,0,0.256,7.57,7.62,-0.05,18.1,0,13,9,9,1,0.332,117,809,1,11.49,27.75,1
CUST05972,32,12.17,Salaried,2,Post-Graduate,Married,1,2000,68,Monthly,Hybrid,5,0,2,2,0.433,11.68,5.44,6.24,18.69,0,13,3,7,0,0.35,89,614,4,5.64,31.47,0
CUST05973,43,17.59,Salaried,3,Post-Graduate,Single,4,5000,39,Monthly,Equity,3,2,0,3,0.029,15.4,12.59,2.81,13.85,0,14,3,9,2,0.613,156,693,2,6.3,18.96,1
CUST05974,24,7.7,Salaried,2,Post-Graduate,Married,0,500,88,Quarterly,Hybrid,2,0,0,2,0.269,7.09,5.22,1.87,7.07,0,11,0,10,3,0.26,179,743,1,30.26,30.72,0
CUST05975,63,6.96,Retired,1,Graduate,Married,2,3000,65,Quarterly,Equity,2,2,1,2,0.321,15.63,10.95,4.68,13.11,0,30,8,3,1,0.515,20,585,0,19.96,35.33,0
CUST05976,45,2.8,Business,1,Graduate,Married,3,7500,78,Monthly,Debt,3,2,0,2,0.094,5.37,15.51,-10.14,18.04,0,20,8,7,2,0.459,54,643,0,32.52,23.18,1
CUST05977,62,10.79,Salaried,2,Post-Graduate,Married,4,2000,88,Monthly,Debt,5,2,2,2,0.144,23.42,15.25,8.17,16.1,0,7,8,10,3,0.697,137,700,2,5.4,28.8,1
CUST05978,28,8.47,Self-Employed,1,Graduate,Single,3,7500,25,Monthly,Equity,5,2,2,0,0.208,12.77,9.19,3.58,14.58,1,24,7,6,3,0.398,81,739,0,17.89,27.41,0
CUST05979,30,10.61,Salaried,1,Others,Single,4,5000,94,Monthly,Equity,5,1,0,2,0.085,0.25,19.95,-19.7,16.96,0,21,1,9,3,0.164,125,731,3,27.16,27.52,1
CUST05980,48,3.44,Salaried,1,Professional,Married,0,15000,28,Monthly,Equity,5,1,2,3,0.02,5.01,17.82,-12.81,11.09,0,25,5,7,1,0.381,162,671,1,10.13,12.44,0
CUST05981,47,9.41,Salaried,3,Graduate,Married,1,20000,77,Monthly,Debt,3,1,1,2,0.297,4.08,8.98,-4.9,11.11,0,23,2,1,1,0.447,62,781,2,17.61,10.15,1
CUST05982,56,8.82,Salaried,3,Post-Graduate,Married,0,2000,88,Quarterly,Equity,4,2,2,2,0.072,7.64,21.67,-14.03,12.92,0,2,8,5,2,0.067,40,707,3,5.06,36.54,0
CUST05983,61,8.56,Salaried,3,Graduate,Married,4,2000,16,Monthly,Index,4,1,1,1,0.066,1.12,11.21,-10.09,3.55,0,5,1,6,2,0.674,58,763,4,11.64,17.94,1
CUST05984,57,5.27,Salaried,2,Others,Single,3,2000,36,Monthly,Equity,2,1,1,0,0.156,7.4,14.96,-7.56,11.67,1,5,7,6,3,0.205,93,565,4,25.18,15.37,0
CUST05985,28,12.76,Salaried,3,Post-Graduate,Married,4,2000,27,Monthly,Equity,5,2,1,0,0.017,6.63,1.23,5.4,14.04,0,2,3,5,0,0.612,42,676,3,27.01,28.12,0
CUST05986,35,16.2,Salaried,2,Graduate,Single,3,500,108,Monthly,Hybrid,5,1,0,2,0.141,12.54,10.0,2.54,13.67,0,18,2,4,0,0.154,89,663,3,18.79,14.52,0
